1,0,1000000,0.39158,0
1,200000,1200000,0.388697,200000
1,400000,1400000,0.388564,400000
1,600000,1600000,0.392276,600000
1,800000,1800000,0.385756,800000
1,1000000,2000000,0.389745,1000000
1,1200000,2200000,0.395088,1200000
1,1400000,2400000,0.397391,1400000
1,1600000,2600000,0.391284,1600000
1,1800000,2800000,0.398237,1800000
1,2000000,3000000,0.393541,2000000
1,2200000,3200000,0.39176,2200000
1,2400000,3400000,0.386086,2400000
1,2600000,3600000,0.380108,2600000
1,2800000,3800000,0.375171,2800000
1,3000000,4000000,0.377986,3000000
1,3200000,4200000,0.367628,3200000
1,3400000,4400000,0.371195,3400000
1,3600000,4600000,0.374425,3600000
1,3800000,4800000,0.372465,3800000
1,4000000,5000000,0.376575,4000000
1,4200000,5200000,0.379428,4200000
1,4400000,5400000,0.379097,4400000
1,4600000,5600000,0.383805,4600000
1,4800000,5800000,0.387614,4800000
1,5000000,6000000,0.385212,5000000
1,5200000,6200000,0.38829,5200000
1,5400000,6400000,0.385991,5400000
1,5600000,6600000,0.383266,5600000
1,5800000,6800000,0.377739,5800000
1,6000000,7000000,0.37247,6000000
1,6200000,7200000,0.373076,6200000
1,6400000,7400000,0.36835,6400000
1,6600000,7600000,0.366827,6600000
1,6800000,7800000,0.364787,6800000
1,7000000,8000000,0.362979,7000000
1,7200000,8200000,0.366464,7200000
1,7400000,8400000,0.367897,7400000
1,7600000,8600000,0.369907,7600000
1,7800000,8800000,0.377248,7800000
1,8000000,9000000,0.382474,8000000
1,8200000,9200000,0.377764,8200000
1,8400000,9400000,0.382216,8400000
1,8600000,9600000,0.374451,8600000
1,8800000,9800000,0.374159,8800000
1,9000000,10000000,0.369456,9000000
1,9200000,10200000,0.370753,9200000
1,9400000,10400000,0.369296,9400000
1,9600000,10600000,0.370848,9600000
1,9800000,10800000,0.367292,9800000
1,10000000,11000000,0.372539,10000000
1,10200000,11200000,0.368282,10200000
1,10400000,11400000,0.369147,10400000
1,10600000,11600000,0.372577,10600000
1,10800000,11800000,0.376488,10800000
1,11000000,12000000,0.369721,11000000
1,11200000,12200000,0.37888,11200000
1,11400000,12400000,0.373261,11400000
1,11600000,12600000,0.368586,11600000
1,11800000,12800000,0.361408,11800000
1,12000000,13000000,0.36517,12000000
1,12200000,13200000,0.360519,12200000
1,12400000,13400000,0.368946,12400000
1,12600000,13600000,0.372587,12600000
1,12800000,13800000,0.381845,12800000
1,13000000,14000000,0.385532,13000000
1,13200000,14200000,0.381901,13200000
1,13400000,14400000,0.381262,13400000
1,13600000,14600000,0.379652,13600000
1,13800000,14800000,0.379477,13800000
1,14000000,15000000,0.371992,14000000
1,14200000,15200000,0.36679,14200000
1,14400000,15400000,0.365091,14400000
1,14600000,15600000,0.368969,14600000
1,14800000,15800000,0.366402,14800000
1,15000000,16000000,0.37433,15000000
1,15200000,16200000,0.383667,15200000
1,15400000,16400000,0.384123,15400000
1,15600000,16600000,0.381849,15600000
1,15800000,16800000,0.383126,15800000
1,16000000,17000000,0.381267,16000000
1,16200000,17200000,0.38108,16200000
1,16400000,17400000,0.380852,16400000
1,16600000,17600000,0.38301,16600000
1,16800000,17800000,0.382497,16800000
1,17000000,18000000,0.384724,17000000
1,17200000,18200000,0.376091,17200000
1,17400000,18400000,0.379842,17400000
1,17600000,18600000,0.383369,17600000
1,17800000,18800000,0.376915,17800000
1,18000000,19000000,0.372192,18000000
1,18200000,19200000,0.380167,18200000
1,18400000,19400000,0.380215,18400000
1,18600000,19600000,0.38247,18600000
1,18800000,19800000,0.386748,18800000
1,19000000,20000000,0.391228,19000000
1,19200000,20200000,0.398452,19200000
1,19400000,20400000,0.390982,19400000
1,19600000,20600000,0.384099,19600000
1,19800000,20800000,0.379341,19800000
1,20000000,21000000,0.376677,20000000
1,20200000,21200000,0.378137,20200000
1,20400000,21400000,0.38193,20400000
1,20600000,21600000,0.385596,20600000
1,20800000,21800000,0.3941,20800000
1,21000000,22000000,0.400044,21000000
1,21200000,22200000,0.398998,21200000
1,21400000,22400000,0.401755,21400000
1,21600000,22600000,0.397291,21600000
1,21800000,22800000,0.396233,21800000
1,22000000,23000000,0.394506,22000000
1,22200000,23200000,0.395105,22200000
1,22400000,23400000,0.398926,22400000
1,22600000,23600000,0.404937,22600000
1,22800000,23800000,0.409081,22800000
1,23000000,24000000,0.412288,23000000
1,23200000,24200000,0.407581,23200000
1,23400000,24400000,0.400066,23400000
1,23600000,24600000,0.4024,23600000
1,23800000,24800000,0.401914,23800000
1,24000000,25000000,0.393747,24000000
1,24200000,25200000,0.391931,24200000
1,24400000,25400000,0.386471,24400000
1,24600000,25600000,0.381128,24600000
1,24800000,25800000,0.381589,24800000
1,25000000,26000000,0.382334,25000000
1,25200000,26200000,0.385761,25200000
1,25400000,26400000,0.393991,25400000
1,25600000,26600000,0.391858,25600000
1,25800000,26800000,0.385937,25800000
1,26000000,27000000,0.391012,26000000
1,26200000,27200000,0.388884,26200000
1,26400000,27400000,0.391147,26400000
1,26600000,27600000,0.399921,26600000
1,26800000,27800000,0.407782,26800000
1,27000000,28000000,0.410233,27000000
1,27200000,28200000,0.409863,27200000
1,27400000,28400000,0.409093,27400000
1,27600000,28600000,0.404801,27600000
1,27800000,28800000,0.40242,27800000
1,28000000,29000000,0.39808,28000000
1,28200000,29200000,0.39952,28200000
1,28400000,29400000,0.397294,28400000
1,28600000,29600000,0.39858,28600000
1,28800000,29800000,0.399025,28800000
1,29000000,30000000,0.398853,29000000
1,29200000,30200000,0.396262,29200000
1,29400000,30400000,0.395659,29400000
1,29600000,30600000,0.389072,29600000
1,29800000,30800000,0.389795,29800000
1,30000000,31000000,0.388506,30000000
1,30200000,31200000,0.391054,30200000
1,30400000,31400000,0.391132,30400000
1,30600000,31600000,0.393513,30600000
1,30800000,31800000,0.389618,30800000
1,31000000,32000000,0.390034,31000000
1,31200000,32200000,0.387985,31200000
1,31400000,32400000,0.384057,31400000
1,31600000,32600000,0.38478,31600000
1,31800000,32800000,0.3848,31800000
1,32000000,33000000,0.387238,32000000
1,32200000,33200000,0.388866,32200000
1,32400000,33400000,0.395307,32400000
1,32600000,33600000,0.395411,32600000
1,32800000,33800000,0.395531,32800000
1,33000000,33916305,0.39498529419789263,33000000
1,33200000,33916305,0.3961901703883122,33200000
1,33400000,33916305,0.3945981541918052,33400000
1,33600000,33916305,0.39652550544569326,33600000
1,33800000,33916305,0.4028889557628649,33800000
2,0,1000000,0.395415,79880178
2,200000,1200000,0.393169,80080178
2,400000,1400000,0.384542,80280178
2,600000,1600000,0.370241,80480178
2,800000,1800000,0.366458,80680178
2,1000000,2000000,0.364322,80880178
2,1200000,2200000,0.366472,81080178
2,1400000,2400000,0.373155,81280178
2,1600000,2600000,0.377174,81480178
2,1800000,2800000,0.382133,81680178
2,2000000,3000000,0.37896,81880178
2,2200000,3200000,0.375432,82080178
2,2400000,3400000,0.371668,82280178
2,2600000,3600000,0.37505,82480178
2,2800000,3800000,0.372558,82680178
2,3000000,4000000,0.372915,82880178
2,3200000,4200000,0.375553,83080178
2,3400000,4400000,0.366267,83280178
2,3600000,4600000,0.362502,83480178
2,3800000,4800000,0.36371,83680178
2,4000000,5000000,0.358059,83880178
2,4200000,5200000,0.353622,84080178
2,4400000,5400000,0.3646,84280178
2,4600000,5600000,0.367763,84480178
2,4800000,5800000,0.36858,84680178
2,5000000,6000000,0.375923,84880178
2,5200000,6200000,0.373963,85080178
2,5400000,6400000,0.372774,85280178
2,5600000,6600000,0.370299,85480178
2,5800000,6800000,0.366546,85680178
2,6000000,7000000,0.370239,85880178
2,6200000,7200000,0.370226,86080178
2,6400000,7400000,0.36577,86280178
2,6600000,7600000,0.372184,86480178
2,6800000,7800000,0.371341,86680178
2,7000000,8000000,0.369169,86880178
2,7200000,8200000,0.378343,87080178
2,7400000,8400000,0.381043,87280178
2,7600000,8600000,0.377661,87480178
2,7800000,8800000,0.383233,87680178
2,8000000,9000000,0.376258,87880178
2,8200000,9200000,0.373154,88080178
2,8400000,9400000,0.377597,88280178
2,8600000,9600000,0.372464,88480178
2,8800000,9800000,0.37149,88680178
2,9000000,10000000,0.372832,88880178
2,9200000,10200000,0.370233,89080178
2,9400000,10400000,0.360055,89280178
2,9600000,10600000,0.362271,89480178
2,9800000,10800000,0.358982,89680178
2,10000000,11000000,0.361012,89880178
2,10200000,11200000,0.346929,90080178
2,10400000,11400000,0.351295,90280178
2,10600000,11600000,0.353664,90480178
2,10800000,11800000,0.355173,90680178
2,11000000,12000000,0.354879,90880178
2,11200000,12200000,0.367538,91080178
2,11400000,12400000,0.367173,91280178
2,11600000,12600000,0.3691,91480178
2,11800000,12800000,0.361973,91680178
2,12000000,13000000,0.365372,91880178
2,12200000,13200000,0.367075,92080178
2,12400000,13400000,0.362702,92280178
2,12600000,13600000,0.357959,92480178
2,12800000,13800000,0.358077,92680178
2,13000000,14000000,0.355219,92880178
2,13200000,14200000,0.355677,93080178
2,13400000,14400000,0.363146,93280178
2,13600000,14600000,0.367586,93480178
2,13800000,14800000,0.369439,93680178
2,14000000,15000000,0.374299,93880178
2,14200000,15200000,0.369848,94080178
2,14400000,15400000,0.370812,94280178
2,14600000,15600000,0.371094,94480178
2,14800000,15800000,0.378339,94680178
2,15000000,16000000,0.379271,94880178
2,15200000,16200000,0.386695,95080178
2,15400000,16400000,0.385436,95280178
2,15600000,16600000,0.388175,95480178
2,15800000,16800000,0.39071,95680178
2,16000000,17000000,0.389379,95880178
2,16200000,17200000,0.392319,96080178
2,16400000,17400000,0.390751,96280178
2,16600000,17600000,0.388622,96480178
2,16800000,17800000,0.385719,96680178
2,17000000,18000000,0.385554,96880178
2,17200000,18200000,0.384821,97080178
2,17400000,18400000,0.386497,97280178
2,17600000,18600000,0.389416,97480178
2,17800000,18800000,0.391175,97680178
2,18000000,19000000,0.386374,97880178
2,18200000,19200000,0.382074,98080178
2,18400000,19400000,0.380958,98280178
2,18600000,19600000,0.380422,98480178
2,18800000,19800000,0.383466,98680178
2,19000000,20000000,0.390764,98880178
2,19200000,20200000,0.393358,99080178
2,19400000,20400000,0.400612,99280178
2,19600000,20600000,0.400033,99480178
2,19800000,20800000,0.401062,99680178
2,20000000,21000000,0.402279,99880178
2,20200000,21200000,0.407572,100080178
2,20400000,21400000,0.406546,100280178
2,20600000,21600000,0.407371,100480178
2,20800000,21800000,0.406444,100680178
2,21000000,22000000,0.405835,100880178
2,21200000,22200000,0.399455,101080178
2,21400000,22400000,0.401768,101280178
2,21600000,22600000,0.401684,101480178
2,21800000,22800000,0.400652,101680178
2,22000000,23000000,0.400265,101880178
2,22200000,23200000,0.403492,102080178
2,22400000,23400000,0.403485,102280178
2,22600000,23600000,0.405422,102480178
2,22800000,23800000,0.402048,102680178
2,23000000,24000000,0.404146,102880178
2,23200000,24200000,0.404311,103080178
2,23400000,24400000,0.399929,103280178
2,23600000,24600000,0.393245,103480178
2,23800000,24800000,0.396872,103680178
2,24000000,25000000,0.395024,103880178
2,24200000,25200000,0.396933,104080178
2,24400000,25400000,0.397451,104280178
2,24600000,25600000,0.398882,104480178
2,24800000,25800000,0.396525,104680178
2,25000000,26000000,0.393145,104880178
2,25200000,26200000,0.391824,105080178
2,25400000,26400000,0.392469,105280178
2,25600000,26600000,0.393441,105480178
2,25800000,26800000,0.395858,105680178
2,26000000,27000000,0.404881,105880178
2,26200000,27085147,0.39896875886152244,106080178
2,26400000,27085147,0.3993814466092678,106280178
2,26600000,27085147,0.40465467167683195,106480178
2,26800000,27085147,0.40455273946420617,106680178
2,27000000,27085147,0.3510634549661174,106880178
3,0,1000000,0.403378,106965325
3,200000,1200000,0.405103,107165325
3,400000,1400000,0.407867,107365325
3,600000,1600000,0.408515,107565325
3,800000,1800000,0.402304,107765325
3,1000000,2000000,0.406512,107965325
3,1200000,2200000,0.408363,108165325
3,1400000,2400000,0.408416,108365325
3,1600000,2600000,0.404898,108565325
3,1800000,2800000,0.403262,108765325
3,2000000,3000000,0.395306,108965325
3,2200000,3200000,0.39133,109165325
3,2400000,3400000,0.387437,109365325
3,2600000,3600000,0.383677,109565325
3,2800000,3800000,0.38353,109765325
3,3000000,4000000,0.389447,109965325
3,3200000,4200000,0.39144,110165325
3,3400000,4400000,0.396779,110365325
3,3600000,4600000,0.405531,110565325
3,3800000,4800000,0.408253,110765325
3,4000000,5000000,0.406324,110965325
3,4200000,5200000,0.401106,111165325
3,4400000,5400000,0.400153,111365325
3,4600000,5600000,0.398559,111565325
3,4800000,5800000,0.400467,111765325
3,5000000,6000000,0.399187,111965325
3,5200000,6200000,0.39962,112165325
3,5400000,6400000,0.397492,112365325
