1,14456,1014455,171,0.476716
1,34456,1034455,171,0.471738
1,54456,1054455,173,0.473551
1,74456,1074455,173,0.466142
1,94456,1094455,171,0.466404
1,114456,1114455,165,0.458205
1,134456,1134455,163,0.449709
1,154456,1154455,160,0.443343
1,174456,1174455,159,0.428439
1,194456,1194455,159,0.424117
1,214456,1214455,160,0.418388
1,234456,1234455,154,0.406192
1,254456,1254455,156,0.398644
1,274456,1274455,160,0.382581
1,294456,1294455,160,0.371131
1,314456,1314455,157,0.369055
1,334456,1334455,157,0.374581
1,354456,1354455,157,0.373105
1,374456,1374455,156,0.36629
1,394456,1394455,155,0.355936
1,414456,1414455,158,0.361077
1,434456,1434455,160,0.361728
1,454456,1454455,159,0.362688
1,474456,1474455,162,0.362779
1,494456,1494455,164,0.36571
1,514456,1514455,164,0.370883
1,534456,1534455,162,0.370471
1,554456,1554455,160,0.371767
1,574456,1574455,159,0.373016
1,594456,1594455,159,0.370072
1,614456,1614455,156,0.363153
1,634456,1634455,152,0.351312
1,654456,1654455,148,0.341271
1,674456,1674455,145,0.335008
1,694456,1694455,146,0.33274
1,714456,1714455,150,0.34157
1,734456,1734455,149,0.340439
1,754456,1754455,149,0.339863
1,774456,1774455,150,0.336097
1,794456,1794455,147,0.331565
1,814456,1814455,150,0.329313
1,834456,1834455,151,0.335656
1,854456,1854455,155,0.340975
1,874456,1874455,156,0.339643
1,894456,1894455,154,0.340194
1,914456,1914455,156,0.342895
1,934456,1934455,155,0.336674
1,954456,1954455,153,0.336796
1,974456,1974455,153,0.343312
1,994456,1994455,155,0.349674
1,1014456,2014455,153,0.352264
1,1034456,2034455,155,0.362942
1,1054456,2054455,157,0.367783
1,1074456,2074455,159,0.370146
1,1094456,2094455,165,0.365363
1,1114456,2114455,169,0.376669
1,1134456,2134455,173,0.380683
1,1154456,2154455,175,0.383604
1,1174456,2174455,177,0.386319
1,1194456,2194455,182,0.394902
1,1214456,2214455,184,0.406597
1,1234456,2234455,185,0.411173
1,1254456,2254455,183,0.41649
1,1274456,2274455,185,0.419677
1,1294456,2294455,187,0.42722
1,1314456,2314455,188,0.437214
1,1334456,2334455,189,0.427243
1,1354456,2354455,188,0.4291
1,1374456,2374455,190,0.428462
1,1394456,2394455,193,0.438433
1,1414456,2414455,193,0.444175
1,1434456,2434455,190,0.441317
1,1454456,2454455,189,0.442445
1,1474456,2474455,188,0.442599
1,1494456,2494455,183,0.427189
1,1514456,2514455,180,0.41686
1,1534456,2534455,177,0.424053
1,1554456,2554455,176,0.42386
1,1574456,2574455,175,0.422669
1,1594456,2594455,177,0.429662
1,1614456,2614455,179,0.432144
1,1634456,2634455,180,0.437015
1,1654456,2654455,181,0.436437
1,1674456,2674455,183,0.441438
1,1694456,2694455,184,0.445593
1,1714456,2714455,184,0.438915
1,1734456,2734455,185,0.443911
1,1754456,2754455,185,0.454454
1,1774456,2774455,186,0.454039
1,1794456,2794455,188,0.458503
1,1814456,2814455,186,0.45708
1,1834456,2834455,182,0.44738
1,1854456,2854455,180,0.447752
1,1874456,2874455,176,0.449649
1,1894456,2894455,176,0.457768
1,1914456,2914455,174,0.464627
1,1934456,2934455,172,0.453814
1,1954456,2954455,173,0.45033
1,1974456,2974455,174,0.454221
1,1994456,2994455,176,0.451615
1,2014456,3014455,175,0.448255
1,2034456,3034455,175,0.4422
1,2054456,3054455,172,0.446061
1,2074456,3074455,168,0.444504
1,2094456,3094455,164,0.443542
1,2114456,3114455,161,0.446397
1,2134456,3134455,157,0.471503
1,2154456,3154455,157,0.505721
1,2174456,3174455,156,0.544124
1,2194456,3194455,152,0.561553
1,2214456,3214455,148,0.568992
1,2234456,3234455,148,0.601025
1,2254456,3254455,150,0.620653
1,2274456,3274455,149,0.639081
1,2294456,3294455,150,0.656166
1,2314456,3314455,152,0.677998
1,2334456,3334455,151,0.70444
1,2354456,3354455,150,0.711717
1,2374456,3374455,150,0.719733
1,2394456,3394455,148,0.711924
1,2414456,3414455,146,0.710227
1,2434456,3434455,145,0.710247
1,2454456,3454455,146,0.707626
1,2474456,3474455,143,0.708807
1,2494456,3494455,142,0.707945
1,2514456,3514455,144,0.714708
1,2534456,3534455,143,0.700451
1,2554456,3554455,144,0.697311
1,2574456,3574455,144,0.699383
1,2594456,3594455,143,0.69738
1,2614456,3614455,142,0.69751
1,2634456,3634455,142,0.700721
1,2654456,3654455,142,0.701124
1,2674456,3674455,141,0.690406
1,2694456,3694455,140,0.678529
1,2714456,3714455,136,0.671584
1,2734456,3734455,135,0.671775
1,2754456,3754455,136,0.668506
1,2774456,3774455,133,0.672056
1,2794456,3794455,131,0.672426
1,2814456,3814455,133,0.666001
1,2834456,3834455,134,0.663337
1,2854456,3854455,132,0.66045
1,2874456,3874455,136,0.660729
1,2894456,3894455,136,0.667003
1,2914456,3914455,138,0.659749
1,2934456,3934455,139,0.691439
1,2954456,3954455,141,0.709142
1,2974456,3974455,139,0.720317
1,2994456,3994455,137,0.744178
1,3014456,4014455,134,0.769184
1,3034456,4034455,133,0.76899
1,3054456,4054455,131,0.753872
1,3074456,4074455,130,0.745593
1,3094456,4094455,131,0.747677
1,3114456,4114455,133,0.742271
1,3134456,4134455,133,0.719568
1,3154456,4154455,132,0.68013
1,3174456,4174455,128,0.646198
1,3194456,4194455,127,0.618409
1,3214456,4214455,129,0.600269
1,3234456,4234455,131,0.57358
1,3254456,4254455,126,0.54995
1,3274456,4274455,122,0.524593
1,3294456,4294455,121,0.498459
1,3314456,4314455,119,0.468235
1,3334456,4334455,120,0.435133
1,3354456,4354455,120,0.417551
1,3374456,4374455,124,0.423972
1,3394456,4394455,123,0.423933
1,3414456,4414455,122,0.41686
1,3434456,4434455,125,0.423989
1,3454456,4454455,126,0.425658
1,3474456,4474455,125,0.423105
1,3494456,4494455,127,0.432534
1,3514456,4514455,128,0.437168
1,3534456,4534455,128,0.44319
1,3554456,4554455,126,0.440482
1,3574456,4574455,125,0.436278
1,3594456,4594455,129,0.437397
1,3614456,4614455,129,0.436976
1,3634456,4634455,130,0.430037
1,3654456,4654455,129,0.430458
1,3674456,4674455,127,0.430249
1,3694456,4694455,126,0.44162
1,3714456,4714455,126,0.443321
1,3734456,4734455,125,0.432969
1,3754456,4754455,123,0.434796
1,3774456,4774455,125,0.427948
1,3794456,4794455,124,0.421956
1,3814456,4814455,124,0.42435
1,3834456,4834455,125,0.430435
1,3854456,4854455,125,0.431127
1,3874456,4874455,127,0.430794
1,3894456,4894455,127,0.422451
1,3914456,4914455,127,0.425921
1,3934456,4934455,127,0.401707
1,3954456,4954455,124,0.378334
1,3974456,4974455,123,0.354629
1,3994456,4994455,123,0.338393
1,4014456,5014455,125,0.314833
1,4034456,5034455,128,0.312016
1,4054456,5054455,129,0.315824
1,4074456,5074455,131,0.320427
1,4094456,5094455,131,0.31855
1,4114456,5114455,131,0.314316
1,4134456,5134455,129,0.313648
1,4154456,5154455,132,0.320938
1,4174456,5174455,132,0.322809
1,4194456,5194455,133,0.320301
1,4214456,5214455,134,0.322274
1,4234456,5234455,136,0.32459
1,4254456,5254455,138,0.323661
1,4274456,5274455,138,0.329151
1,4294456,5294455,140,0.333118
1,4314456,5314455,137,0.326988
1,4334456,5334455,135,0.325537
1,4354456,5354455,135,0.329311
1,4374456,5374455,130,0.318211
1,4394456,5394455,129,0.316396
1,4414456,5414455,129,0.323753
1,4434456,5434455,129,0.330341
1,4454456,5454455,129,0.32588
1,4474456,5474455,129,0.324409
1,4494456,5494455,129,0.317187
1,4514456,5514455,128,0.307575
1,4534456,5534455,128,0.314477
1,4554456,5554455,130,0.318751
1,4574456,5574455,133,0.326097
1,4594456,5594455,129,0.326508
1,4614456,5614455,128,0.335933
1,4634456,5634455,125,0.3329
1,4654456,5654455,129,0.342708
1,4674456,5674455,131,0.348656
1,4694456,5694455,132,0.343132
1,4714456,5714455,132,0.341085
1,4734456,5734455,136,0.349607
1,4754456,5754455,137,0.346085
1,4774456,5774455,134,0.342892
1,4794456,5794455,135,0.356787
1,4814456,5814455,136,0.35898
1,4834456,5834455,134,0.35992
1,4854456,5854455,134,0.361595
1,4874456,5874455,132,0.360505
1,4894456,5894455,131,0.358205
1,4914456,5914455,132,0.360714
1,4934456,5934455,131,0.363798
1,4954456,5954455,133,0.387136
1,4974456,5974455,134,0.410395
1,4994456,5994455,133,0.414833
1,5014456,6014455,131,0.432809
1,5034456,6034455,127,0.441808
1,5054456,6054455,129,0.445657
1,5074456,6074455,131,0.444402
1,5094456,6094455,129,0.442562
1,5114456,6114455,127,0.439382
1,5134456,6134455,128,0.443992
1,5154456,6154455,126,0.435784
1,5174456,6174455,130,0.43442
1,5194456,6194455,128,0.434004
